mae,rmse,mse,r2,mean_residual,median_abs_error,p90_abs_error,max_abs_error,fold,train_rows,test_rows,train_start,train_end,test_start,test_end
1.6754023160490645,3.4210410109544602,11.703521598632316,0.9995557104154106,-0.45060304003111534,0.5220260657631925,5.204381457015415,25.913887923207625,1,818,816,2026-06-29 21:01:00+00:00,2026-06-30 00:36:00+00:00,2026-06-30 00:37:00+00:00,2026-06-30 04:11:00+00:00
1.7178681877449526,4.216013208103503,17.774767370903188,0.9993143499296784,-0.5862821465087403,0.48947782762552805,4.118499850779976,41.86571071912556,2,1634,816,2026-06-29 21:01:00+00:00,2026-06-30 04:11:00+00:00,2026-06-30 04:11:00+00:00,2026-06-30 07:45:00+00:00
3.2235564579471068,4.517394104022496,20.406849491057212,0.9991979115859897,-1.0841307029708969,2.6087845821975577,5.596721617404867,27.261556607055276,3,2450,816,2026-06-29 21:01:00+00:00,2026-06-30 07:45:00+00:00,2026-06-30 07:45:00+00:00,2026-06-30 11:15:00+00:00
1.8086167066718601,4.090666005729808,16.73354837043346,0.9993416302353265,-0.4334895550183602,0.6942549589553302,5.1227644707670095,33.75338637766127,4,3266,816,2026-06-29 21:01:00+00:00,2026-06-30 11:15:00+00:00,2026-06-30 11:15:00+00:00,2026-06-30 14:45:00+00:00
3.8492810392330434,13.94843193010387,194.5587533087412,0.9914754192498756,-2.4126292653861428,0.16022859837455883,5.6249156297712375,81.18070477249017,5,4082,816,2026-06-29 21:01:00+00:00,2026-06-30 14:45:00+00:00,2026-06-30 14:46:00+00:00,2026-06-30 20:37:00+00:00
